id,track_name,artist_name,album_name,external_url,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence
6YZOPDWjsa6BPOWLge5gKg,I Found A Girl,The Vamps,Wake Up (Deluxe),https://open.spotify.com/track/6YZOPDWjsa6BPOWLge5gKg,2015-10-13,0.118,0.7170000000000001,179440,0.856,0,0.0,4,0.274,-4.68,1,57,0.0565,89.98200000000001,0.645
383QXk8nb2YrARMUwDdjQS,Psycho,Muse,Drones,https://open.spotify.com/track/383QXk8nb2YrARMUwDdjQS,2015-06-04,0.00114,0.555,316718,0.883,1,0.041,2,0.868,-3.426,1,69,0.0341,125.02,0.507
1dl3vuXJS9anUXE7XnNP75,Get Ugly,Jason Derulo,Everything Is 4,https://open.spotify.com/track/1dl3vuXJS9anUXE7XnNP75,2015-05-29,0.0462,0.75,200492,0.6829999999999999,1,1.32e-06,9,0.297,-4.829,0,65,0.12,111.066,0.539
5Ma3BlNVDtn3JiwMEafSaq,Single,The Neighbourhood,Wiped Out!,https://open.spotify.com/track/5Ma3BlNVDtn3JiwMEafSaq,2015-10-30,0.755,0.249,262320,0.4920000000000001,0,0.0,2,0.243,-7.108,0,64,0.0352,54.13399999999999,0.34
2SYvX2G6D5SD6BpijIOBpG,Things Happen,Dawes,All Your Favorite Bands,https://open.spotify.com/track/2SYvX2G6D5SD6BpijIOBpG,2015-06-01,0.387,0.522,243320,0.531,0,0.0,7,0.202,-7.78,1,58,0.0293,79.252,0.7609999999999999
5HjBpej4uHPAX8sMeUFJms,Crossfire,Stephen,Crossfire,https://open.spotify.com/track/5HjBpej4uHPAX8sMeUFJms,2015-12-07,0.459,0.3229999999999999,270511,0.5579999999999999,0,2.81e-06,5,0.6759999999999999,-5.292000000000002,0,64,0.337,73.55199999999998,0.199
3SErMoIKdRELto2OspGs5L,idfc,blackbear,dead,https://open.spotify.com/track/3SErMoIKdRELto2OspGs5L,2015-06-02,0.0764,0.718,207027,0.422,1,0.0,4,0.17,-9.115,0,62,0.0621,144.678,0.455
2eg2gvPXuwZ9FyrPaLgrXi,Chateau Lobby #4 (in C for Two Virgins),Father John Misty,"I Love You, Honeybear",https://open.spotify.com/track/2eg2gvPXuwZ9FyrPaLgrXi,2015-02-10,0.209,0.436,170840,0.804,0,0.0,0,0.171,-4.907,1,57,0.0409,188.061,0.784
1ITSr1tMba4sXhQQsm7VkB,More Of You,Chris Stapleton,Traveller,https://open.spotify.com/track/1ITSr1tMba4sXhQQsm7VkB,2015-05-04,0.6970000000000001,0.685,277560,0.311,0,8.47e-06,4,0.114,-11.399,1,58,0.0287,135.02200000000002,0.392
04Gv6iKKvurUaZcIwKnlUj,Office Air Conditioners,Sleep Baby Sleep,"Loopable Fans, Air Conditioner, and an Office Shredder",https://open.spotify.com/track/04Gv6iKKvurUaZcIwKnlUj,2015-07-10,0.977,0.182,63496,0.202,0,0.0358,8,0.111,-28.542,1,58,0.0908,57.069,0.0365
0AQXOzjEG2ofwGrDyqUY7H,Seppuku (feat. Suicideboy$ & Jgrxxn),Ghostemane,For the Aspiring Occultist,https://open.spotify.com/track/0AQXOzjEG2ofwGrDyqUY7H,2015-09-16,0.11,0.8140000000000001,183937,0.74,1,2.28e-05,10,0.12,-5.438,0,60,0.0947,120.098,0.191
77Q8V48a8jGsghvaVNWMaP,Sleep When We're Dead,Morgan Wallen,Stand Alone - EP,https://open.spotify.com/track/77Q8V48a8jGsghvaVNWMaP,2015-08-24,0.0165,0.564,261642,0.8220000000000001,0,2.71e-06,10,0.377,-3.685,1,56,0.0329,149.988,0.695
1PWnAEQcbwQwK759otUbta,"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,Writing's On The Wall,https://open.spotify.com/track/1PWnAEQcbwQwK759otUbta,2015-09-25,0.769,0.261,278987,0.302,0,2.57e-06,5,0.0863,-8.19,0,67,0.0339,81.418,0.0883
359lSGQwvAM3aZA5UNwqiQ,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,James Bay,James Bay Spotify Session 2015,https://open.spotify.com/track/359lSGQwvAM3aZA5UNwqiQ,2015-08-07,0.913,0.68,236787,0.315,0,0.0,11,0.7120000000000001,-8.425,1,68,0.0391,117.614,0.361
5Z2S8VemQCfM02SLq8o5cR,One Day,Tory Lanez,One Day,https://open.spotify.com/track/5Z2S8VemQCfM02SLq8o5cR,2015-01-15,0.185,0.785,225013,0.297,1,0.0,6,0.103,-11.768,0,59,0.0744,112.008,0.108
1rZah1UGXvgiQCqLVlq4hS,King of Everything,Wiz Khalifa,King of Everything,https://open.spotify.com/track/1rZah1UGXvgiQCqLVlq4hS,2015-10-16,0.0294,0.758,222180,0.7559999999999999,1,0.0,10,0.0906,-5.059,0,59,0.138,145.06799999999996,0.406
3GQnWBLRh9GiaP34RlbTbK,Monaco,MKTO,Bad Girls EP,https://open.spotify.com/track/3GQnWBLRh9GiaP34RlbTbK,2015-07-24,0.0754,0.653,227227,0.6509999999999999,0,0.0,11,0.0562,-5.127999999999999,1,61,0.0276,99.036,0.299
2p2DLGuXtnLLClzpmKkyCx,Enemies,Lil Uzi Vert,Luv Is Rage,https://open.spotify.com/track/2p2DLGuXtnLLClzpmKkyCx,2015-12-18,0.244,0.626,248175,0.77,1,0.0,2,0.229,-6.3679999999999986,1,57,0.25,155.738,0.478
2XPc8gL9PwxGURQFcFaDJR,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Cheerleader (Felix Jaehn Remix Radio Edit),https://open.spotify.com/track/2XPc8gL9PwxGURQFcFaDJR,2015-03-06,0.146,0.777,181827,0.6629999999999999,0,1.52e-05,4,0.174,-6.117000000000001,1,55,0.0305,118.016,0.614
4bkhs6spQvVnVJAlXuKR6a,"Touchin, Lovin (feat. Nicki Minaj)",Trey Songz,Trigga Reloaded,https://open.spotify.com/track/4bkhs6spQvVnVJAlXuKR6a,2015-06-23,0.0405,0.813,221972,0.58,1,8.45e-06,11,0.349,-6.724,1,60,0.0746,100.045,0.443
3gZUflBBfgS3QiTSTg0hk0,Movements,Pham,Movements - Single,https://open.spotify.com/track/3gZUflBBfgS3QiTSTg0hk0,2015-03-18,0.26,0.8240000000000001,208671,0.5379999999999999,1,3.45e-05,6,0.13,-7.972,1,68,0.269,110.879,0.352
7A3ETuOrieyx9KSF0sn0Zf,You Ain't Gotta Lie (Momma Said),Kendrick Lamar,To Pimp A Butterfly,https://open.spotify.com/track/7A3ETuOrieyx9KSF0sn0Zf,2015-03-16,0.455,0.443,241680,0.635,1,2.07e-05,11,0.285,-5.404,0,59,0.223,93.742,0.672
5j9yOfRB2s6OMS1YwwYiMw,Impossible Year,Panic! At The Disco,Death of a Bachelor,https://open.spotify.com/track/5j9yOfRB2s6OMS1YwwYiMw,2016-01-15,0.474,0.174,202547,0.337,0,0.000294,10,0.11,-8.767000000000001,1,61,0.0313,85.574,0.0978
0Q3SC6kEhxYagDP3bFe5K9,Keep It Mello (feat. Omar LinX),Marshmello,Joytime,https://open.spotify.com/track/0Q3SC6kEhxYagDP3bFe5K9,2016-01-08,0.00134,0.6859999999999999,243380,0.888,0,0.0006889999999999,1,0.0736,-3.3480000000000003,1,64,0.0857,142.015,0.108
3W0Fvft7V7MtSftTrC8MSQ,Friend Zone,A Boogie Wit da Hoodie,Artist,https://open.spotify.com/track/3W0Fvft7V7MtSftTrC8MSQ,2016-09-16,0.434,0.532,235776,0.608,1,0.0,10,0.379,-8.227,0,59,0.358,82.86200000000002,0.502
4sQmCQUZcnBPaVm4dEUKv7,CAN'T STOP THE FEELING! - Film Version,Justin Timberlake,TROLLS (Original Motion Picture Soundtrack),https://open.spotify.com/track/4sQmCQUZcnBPaVm4dEUKv7,2016-09-23,0.0081599999999999,0.6579999999999999,237400,0.82,0,0.0,0,0.0839,-5.825,1,63,0.0674,112.938,0.6970000000000001
2VQc9orzwE6a5qFfy54P6e,Blessings (feat. Jamila Woods),Chance the Rapper,Coloring Book,https://open.spotify.com/track/2VQc9orzwE6a5qFfy54P6e,2016-05-27,0.723,0.7140000000000001,221940,0.343,0,5.48e-06,10,0.102,-7.641,1,60,0.38,72.348,0.3720000000000001
5NFYuqu8V6QXc6mzcLImd6,Hype,Drake,Views,https://open.spotify.com/track/5NFYuqu8V6QXc6mzcLImd6,2016-05-06,0.0255,0.787,209413,0.635,1,0.0,4,0.356,-8.282,0,61,0.153,130.014,0.238
7FX3ZWE70VRjsprg5oeECc,Talk Too Much,COIN,Talk Too Much,https://open.spotify.com/track/7FX3ZWE70VRjsprg5oeECc,2016-05-06,0.0106,0.598,187813,0.914,0,1.22e-06,4,0.369,-3.752,1,59,0.0878,103.972,0.531
6pyshZbArprWRBXLbYVPO9,I Know Somebody,LOCASH,The Fighters,https://open.spotify.com/track/6pyshZbArprWRBXLbYVPO9,2016-06-17,0.0356,0.505,197830,0.903,0,0.0,1,0.127,-3.699,1,58,0.037,88.986,0.491
4XkOcWt0C2JX1s2RXybosk,Minnesota,Lil Yachty,Lil Boat,https://open.spotify.com/track/4XkOcWt0C2JX1s2RXybosk,2016-07-05,0.0951,0.812,268115,0.648,1,0.0,2,0.11,-4.994,1,59,0.0887,130.02200000000002,0.246
17Q87zeXgsAi9iQQbMu9v0,Summer Sixteen,Drake,Summer Sixteen,https://open.spotify.com/track/17Q87zeXgsAi9iQQbMu9v0,2016-02-05,0.00354,0.594,202451,0.46,1,2.71e-05,1,0.147,-7.607,1,58,0.382,146.274,0.0541
6RtzmszGXs32TRhv5zTKNM,Same Ol’ Mistakes,Rihanna,ANTI (Deluxe),https://open.spotify.com/track/6RtzmszGXs32TRhv5zTKNM,2016-01-28,0.199,0.44,397093,0.8029999999999999,0,0.00282,8,0.0591,-5.415,1,62,0.0443,151.77700000000004,0.501
0c4ICGb0jvszKj3KPR59JU,Every Time I Hear That Song,Blake Shelton,If I'm Honest,https://open.spotify.com/track/0c4ICGb0jvszKj3KPR59JU,2016-05-20,0.0558,0.523,214800,0.725,0,6.96e-06,2,0.0937,-5.448,1,58,0.0339,155.855,0.528
5bvNpG6wiIEf1PA13TkTu2,Phone Down,Lost Kings,Phone Down,https://open.spotify.com/track/5bvNpG6wiIEf1PA13TkTu2,2016-10-07,0.00684,0.597,215565,0.682,1,0.0,9,0.117,-5.393,0,61,0.0874,143.811,0.459
5dTJMpqiELczVuHJP3OAEu,This Town,Niall Horan,This Town,https://open.spotify.com/track/5dTJMpqiELczVuHJP3OAEu,2016-09-29,0.6990000000000001,0.679,232600,0.407,0,0.0,9,0.122,-7.778,1,62,0.0302,111.814,0.195
5K8fmjSkNpJzCyaCmY5DMS,Chevrolet Cuatro por Cuatro,Los Dos Grandes De La Sierra,Chevrolet 4 X 4,https://open.spotify.com/track/5K8fmjSkNpJzCyaCmY5DMS,2016-02-26,0.0171,0.726,187520,0.6779999999999999,0,0.0467,11,0.0979,-11.326,1,58,0.0663,111.976,0.595
433P7tDcIAi6NLnf4Sh6tI,Still Here,Drake,Views,https://open.spotify.com/track/433P7tDcIAi6NLnf4Sh6tI,2016-05-06,0.0267,0.833,189853,0.431,1,0.0,0,0.633,-9.604,1,63,0.194,133.938,0.224
2YgtXx9OVBOzja9Fckb4FY,Great Are You Lord,one sonic society,Great Are You Lord EP,https://open.spotify.com/track/2YgtXx9OVBOzja9Fckb4FY,2016-08-11,0.0832,0.4920000000000001,232379,0.6559999999999999,0,0.0,9,0.202,-7.3610000000000015,1,59,0.0365,147.94799999999995,0.358
1JY9hsqLWZ3JB3K39Ve1xF,True Colors - Film Version,Anna Kendrick,TROLLS (Original Motion Picture Soundtrack),https://open.spotify.com/track/1JY9hsqLWZ3JB3K39Ve1xF,2016-09-23,0.81,0.377,180573,0.183,0,8.56e-06,4,0.121,-12.679,1,62,0.037,71.27600000000002,0.369
2OBX8tIXkbnRG82Hdm7OmT,Y Cambió Mi Suerte,Virlan Garcia,Y Cambió Mi Suerte,https://open.spotify.com/track/2OBX8tIXkbnRG82Hdm7OmT,2016-02-24,0.7759999999999999,0.586,185637,0.401,0,0.0,9,0.123,-5.48,1,66,0.0469,143.842,0.74
7kftK4n15rl1wbpfjSq2Tk,Wherever I Go,OneRepublic,Oh My My,https://open.spotify.com/track/7kftK4n15rl1wbpfjSq2Tk,2016-12-02,0.1,0.54,169773,0.675,0,0.0,10,0.237,-6.449,0,60,0.0429,99.97,0.348
41sIKltzKnhFsDXWTKjO3R,So Far Away,Agust D,Agust D,https://open.spotify.com/track/41sIKltzKnhFsDXWTKjO3R,2016-08-16,0.00927,0.485,358271,0.828,0,0.0,11,0.325,-4.505,0,66,0.112,93.723,0.277
0tPuFBwxHeJ4XizUCfmlNw,Binaural Beats (Deep Sleep),Binaural Beats Sleep,"Sleeping Music: Soothing Binaural Beats and Dream Sleep Sounds for Deep Sleep, Relaxing Sleep Aid, Asmr and Sleep Music",https://open.spotify.com/track/0tPuFBwxHeJ4XizUCfmlNw,2016-11-29,0.992,0.486,121626,0.000953,0,0.6659999999999999,3,0.111,-40.637,1,61,0.047,64.26,0.329
2pDgan1hrEIgjFU21MOLf6,Train Tracks (feat. Struggle),Jelly Roll,Sobriety Sucks,https://open.spotify.com/track/2pDgan1hrEIgjFU21MOLf6,2016-05-13,0.261,0.701,209969,0.7170000000000001,1,0.0,10,0.166,-5.66,1,58,0.0508,87.978,0.529
33MhvoAQJRVN38lgUGEFjs,Trailer We Call Home,Whiskey Myers,Mud,https://open.spotify.com/track/33MhvoAQJRVN38lgUGEFjs,2016-09-09,0.8240000000000001,0.518,219502,0.201,0,4.16e-05,4,0.159,-13.024,1,57,0.0298,81.847,0.217
1WsRuvitfegWXQJKRgRZrj,Coming Back (feat. Mac Miller),Domo Genesis,Genesis,https://open.spotify.com/track/1WsRuvitfegWXQJKRgRZrj,2016-03-25,0.16,0.514,161653,0.723,1,0.0,4,0.672,-8.748,0,60,0.406,89.14,0.5870000000000001
6Op6z8dK5XC9lGRZe4XRF2,"Wishing Remix (feat. Chris Brown, Fabolous, Trey Songz, Jhene Aiko & Tory Lanez)",DJ Drama,"Wishing Remix (feat. Chris Brown, Fabolous, Trey Songz, Jhene Aiko & Tory Lanez)",https://open.spotify.com/track/6Op6z8dK5XC9lGRZe4XRF2,2016-09-29,0.197,0.563,330387,0.691,1,0.0,3,0.0886,-4.464,0,58,0.382,108.406,0.5670000000000001
6pTDPaMcN5KSYD8hJ1uWId,Maybe IDK,Jon Bellion,The Human Condition,https://open.spotify.com/track/6pTDPaMcN5KSYD8hJ1uWId,2016-06-10,0.0616,0.54,233393,0.54,0,0.0,9,0.231,-6.517,1,57,0.0539,120.266,0.209
2CHmgtK8OCL28WtIK96u4N,30 Hours,Kanye West,The Life Of Pablo,https://open.spotify.com/track/2CHmgtK8OCL28WtIK96u4N,2016-06-10,0.0359,0.823,323303,0.813,1,0.0,7,0.0886,-6.71,1,61,0.288,95.012,0.373
6R6ux6KaKrhAg2EIB2krdU,Without You,Parachute,Wide Awake,https://open.spotify.com/track/6R6ux6KaKrhAg2EIB2krdU,2016-01-15,0.0761,0.564,228933,0.8640000000000001,0,0.0,4,0.182,-5.121,1,62,0.0341,95.984,0.534
3s0h3pyKFrS3XX6ZLBPx6s,Oh My Soul,Casting Crowns,The Very Next Thing,https://open.spotify.com/track/3s0h3pyKFrS3XX6ZLBPx6s,2016-09-30,0.498,0.331,255173,0.4270000000000001,0,0.0,3,0.108,-7.431,1,59,0.0302,157.938,0.141
0VYFakqQG8p6yHrqq9TAoY,Quién Te Entiende,Crecer German,Hombre Afortunado,https://open.spotify.com/track/0VYFakqQG8p6yHrqq9TAoY,2016-10-07,0.6859999999999999,0.785,202573,0.381,0,0.0,6,0.107,-5.9910000000000005,0,64,0.0348,121.885,0.872
4Vai27xbSu7N9K7RNxVmG8,Through It All,From Ashes to New,Day One (Deluxe),https://open.spotify.com/track/4Vai27xbSu7N9K7RNxVmG8,2016-02-26,0.00355,0.524,213053,0.944,1,7.55e-06,5,0.0362,-5.151,0,60,0.145,74.994,0.494
711WfDztCZpnmJg7Uvwod3,No Hard Feelings,The Avett Brothers,True Sadness,https://open.spotify.com/track/711WfDztCZpnmJg7Uvwod3,2016-06-24,0.6859999999999999,0.485,314680,0.319,0,2.81e-05,5,0.117,-8.525,1,58,0.031,142.119,0.195
2RmH5VLkfdILc6wTK1LWkH,Heavy,Birdtalker,Heavy,https://open.spotify.com/track/2RmH5VLkfdILc6wTK1LWkH,2016-06-24,0.286,0.614,264151,0.5489999999999999,0,2.64e-06,5,0.142,-6.9860000000000015,1,60,0.0516,77.926,0.258
1qRsC0QNSTXiTvHeeUlN5k,Different State of Mind,Kid Bloom,A Different State of Mind,https://open.spotify.com/track/1qRsC0QNSTXiTvHeeUlN5k,2016-12-02,0.715,0.6579999999999999,225532,0.393,0,0.209,11,0.173,-9.96,1,59,0.0363,141.037,0.74
0Mf6WhWLfOpzOxacvbcboj,rock + roll,EDEN,i think you think too much of me,https://open.spotify.com/track/0Mf6WhWLfOpzOxacvbcboj,2016-08-19,0.875,0.468,296053,0.517,1,0.00705,0,0.171,-7.049,0,63,0.0574,69.282,0.425
6AIte2Iej1QKlaofpjCzW1,With Me,dvsn,SEPT 5TH,https://open.spotify.com/track/6AIte2Iej1QKlaofpjCzW1,2016-03-27,0.0314,0.7709999999999999,419500,0.466,1,0.000761,0,0.31,-8.651,1,61,0.0308,110.011,0.245
2HJQcyUpmUuvzS5vBAICIc,Working For It,ZHU,GENERATIONWHY,https://open.spotify.com/track/2HJQcyUpmUuvzS5vBAICIc,2016-07-29,0.0971,0.7759999999999999,231813,0.715,1,0.0131,5,0.247,-6.5870000000000015,0,63,0.0505,99.951,0.502
4vmERH5UYG1FLcR2sTBcjY,All the Way (I Believe In Steve),Jacksepticeye,All the Way (I Believe In Steve),https://open.spotify.com/track/4vmERH5UYG1FLcR2sTBcjY,2016-07-22,0.0923,0.746,155513,0.7190000000000001,0,0.0,0,0.443,-3.741,0,61,0.0861,128.032,0.8690000000000001
5MjAFPcmrR1DYCgZrXCN4d,Turnin' Me Up,BJ The Chicago Kid,In My Mind,https://open.spotify.com/track/5MjAFPcmrR1DYCgZrXCN4d,2016-02-19,0.0406,0.7340000000000001,269173,0.7759999999999999,0,0.193,2,0.0547,-4.1930000000000005,1,62,0.0826,78.542,0.843
2jGjNCH6Op0BqBHPc4Rd8d,Lovely,Brent Faiyaz,A.M. Paradox,https://open.spotify.com/track/2jGjNCH6Op0BqBHPc4Rd8d,2016-09-20,0.575,0.385,291098,0.473,0,2.88e-05,8,0.13,-8.656,0,59,0.0519,143.614,0.0575
7rJRYP73BI3LLFtteweC2F,A Life Where We Work Out,Flatland Cavalry,Humble Folks,https://open.spotify.com/track/7rJRYP73BI3LLFtteweC2F,2016-04-01,0.14,0.596,190267,0.501,0,0.000424,3,0.111,-7.456,1,57,0.0263,152.04,0.402
15BlympuVSfZFROojEMY2M,Don't Let Me Down - Illenium Remix,The Chainsmokers,Don't Let Me Down (Remixes),https://open.spotify.com/track/15BlympuVSfZFROojEMY2M,2016-05-27,0.0751,0.428,218933,0.6559999999999999,0,0.181,11,0.15,-3.712,1,66,0.075,79.648,0.355
7aag0fFgE9K1Gj8lJwQaGI,HAPPINESS,NEEDTOBREATHE,H A R D L O V E,https://open.spotify.com/track/7aag0fFgE9K1Gj8lJwQaGI,2016-07-15,0.00703,0.575,205773,0.765,0,0.0,9,0.331,-6.608,1,59,0.0345,98.037,0.407
2xo44UuPdAFzaVMSX95suy,Forget It (feat. Oliver Tree),Getter,Radical Dude!,https://open.spotify.com/track/2xo44UuPdAFzaVMSX95suy,2016-03-11,0.00539,0.6809999999999999,212632,0.616,0,0.00403,1,0.0635,-9.173,1,60,0.0366,113.995,0.121
0bUgTRe5st6TMbRCEjKezX,The Last Stand,Sabaton,The Last Stand,https://open.spotify.com/track/0bUgTRe5st6TMbRCEjKezX,2016-08-19,0.00454,0.519,235840,0.935,0,0.0,7,0.0661,-5.6560000000000015,0,67,0.0423,104.044,0.498
3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,Tove Lo,Lady Wood,https://open.spotify.com/track/3tJ4y2Zqx6gM9xOAuFfsSF,2016-10-28,0.313,0.674,199179,0.6940000000000001,1,7.17e-06,9,0.0752,-7.0760000000000005,0,66,0.109,101.993,0.203
7A0FGrZsLgOUmeNtMTnt4z,Nobody Knows,The Lumineers,Pete's Dragon (Original Motion Picture Soundtrack),https://open.spotify.com/track/7A0FGrZsLgOUmeNtMTnt4z,2016-08-12,0.759,0.634,188573,0.382,0,0.0021,9,0.101,-12.877,1,61,0.0363,81.971,0.2
4E9RsETCexFzZfSovxFksR,Call Ticketron,Run The Jewels,Run the Jewels 3,https://open.spotify.com/track/4E9RsETCexFzZfSovxFksR,2016-12-25,0.113,0.83,198640,0.655,1,0.000378,7,0.157,-9.948,1,57,0.278,120.019,0.521
6RHDliBPKS2TShFp7UIHF0,May We All,Florida Georgia Line,Dig Your Roots (Big Machine Radio Release Special),https://open.spotify.com/track/6RHDliBPKS2TShFp7UIHF0,2016-08-26,0.0409,0.514,226587,0.918,0,0.0,7,0.342,-4.306,1,58,0.0365,150.035,0.64
25R5Tdr4K7ENb6umHzdCXn,Alive,Sia,This Is Acting (Deluxe Version),https://open.spotify.com/track/25R5Tdr4K7ENb6umHzdCXn,2016-10-21,0.254,0.508,263520,0.762,0,0.000122,6,0.108,-4.217,0,64,0.0489,99.963,0.444
5sqHFfmw7MMc1L85BN8802,THat Part - Black Hippy Remix,ScHoolboy Q,THat Part (Black Hippy Remix),https://open.spotify.com/track/5sqHFfmw7MMc1L85BN8802,2016-07-16,0.139,0.892,288525,0.5479999999999999,1,0.0,6,0.114,-8.449,0,60,0.33,112.962,0.262
5vgdeMt4uKUN2BeltZjoDh,UGH!,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",https://open.spotify.com/track/5vgdeMt4uKUN2BeltZjoDh,2016-02-26,0.222,0.7759999999999999,180027,0.7070000000000001,1,0.0,5,0.0852,-4.073,0,57,0.175,99.953,0.863
49fT6owWuknekShh9utsjv,Feedback,Kanye West,The Life Of Pablo,https://open.spotify.com/track/49fT6owWuknekShh9utsjv,2016-06-10,0.563,0.8109999999999999,147240,0.5660000000000001,1,0.0,8,0.104,-6.033,0,61,0.517,100.224,0.1689999999999999
7fJtPlEZKxu6gvkfBFc5tW,Too Good,Drake,Views,https://open.spotify.com/track/7fJtPlEZKxu6gvkfBFc5tW,2016-05-13,0.0484,0.7929999999999999,263373,0.653,1,4.91e-05,7,0.1,-7.838999999999999,1,58,0.103,117.993,0.393
1y3Ml1b1c4v3ZdpbWLKD1F,FLY HIGH!!,BURNOUT SYNDROMES,Lemon,https://open.spotify.com/track/1y3Ml1b1c4v3ZdpbWLKD1F,2016-11-29,0.0133,0.468,244493,0.961,0,0.0,11,0.331,-1.4340000000000002,1,65,0.0727,94.646,0.354
1HTqgP13dorct3BltLaB0l,Notion,Tash Sultana,Notion - EP,https://open.spotify.com/track/1HTqgP13dorct3BltLaB0l,2016-12-19,0.391,0.352,341000,0.414,0,0.00831,4,0.185,-6.6,0,58,0.0254,60.042,0.0688
7McExzjmhDI5NQ6l4D9XR9,Remove The Complexities,Peter Sandberg,Dismantle,https://open.spotify.com/track/7McExzjmhDI5NQ6l4D9XR9,2016-06-17,0.988,0.235,135668,0.116,0,0.951,4,0.122,-21.701,1,65,0.0328,167.94099999999997,0.109
1obSAv22xGzYYrPWRcC4PD,Stand Out,Morgan Wallen,Stand Out,https://open.spotify.com/track/1obSAv22xGzYYrPWRcC4PD,2016-07-29,0.302,0.461,194107,0.879,0,0.0,6,0.35,-4.621,0,57,0.175,175.929,0.8170000000000001
5Ev3sAE6AN0baPJKe3vcy1,Kings of Summer,ayokay,Kings of Summer (feat. Quinn XCII),https://open.spotify.com/track/5Ev3sAE6AN0baPJKe3vcy1,2016-07-20,0.261,0.7020000000000001,222645,0.598,0,0.0166,11,0.118,-7.205,1,59,0.0299,134.99,0.1369999999999999
6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,Once In a While,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo,2016-03-18,0.00758,0.7859999999999999,215160,0.687,1,0.0,0,0.619,-5.914,1,63,0.141,105.021,0.345
1Hk0QRlUFCHYG6zIvUh0Xd,Summer,Marshmello,Joytime,https://open.spotify.com/track/1Hk0QRlUFCHYG6zIvUh0Xd,2016-01-08,0.00695,0.583,233239,0.748,0,0.0241,6,0.22,-4.798,1,64,0.0292,142.029,0.254
4KeTe10W4xvAOxfRC0kxpF,Aliado Del Tiempo,Mariano Barba,Un Cantautor Con Alma de Triunfador,https://open.spotify.com/track/4KeTe10W4xvAOxfRC0kxpF,2016-01-14,0.485,0.589,272920,0.479,0,0.0,2,0.077,-8.146,1,63,0.0278,136.567,0.736
0eneujAc4PxkdjP25Gsue1,False Prophets,J. Cole,False Prophets,https://open.spotify.com/track/0eneujAc4PxkdjP25Gsue1,2016-12-06,0.696,0.7290000000000001,237427,0.7390000000000001,1,9.37e-06,8,0.1639999999999999,-9.5,0,60,0.338,90.306,0.7490000000000001
0QIRm9sUkGnezGznkWCqCo,BANG BANG BANG,BIGBANG,MADE,https://open.spotify.com/track/0QIRm9sUkGnezGznkWCqCo,2016-12-13,0.0192,0.6940000000000001,220238,0.8320000000000001,0,0.0,5,0.355,-3.0380000000000003,0,68,0.0598,135.011,0.424
6KQSeSPqBa15gMWLO1fdkk,Begin,BTS,Wings,https://open.spotify.com/track/6KQSeSPqBa15gMWLO1fdkk,2016-10-10,0.00361,0.5660000000000001,229740,0.8440000000000001,0,0.000257,9,0.141,-5.222,0,66,0.0444,131.049,0.291
5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,Kings of Leon,WALLS,https://open.spotify.com/track/5LlsD7LdSMkGV4Iu0a2Zq0,2016-10-14,0.0008609999999999,0.436,183093,0.85,0,0.74,2,0.128,-4.86,1,66,0.0617,152.644,0.537
0aersVHlGGXcHeRvHtuaSt,Dancing On Glass,St. Lucia,Matter,https://open.spotify.com/track/0aersVHlGGXcHeRvHtuaSt,2016-01-29,0.0189,0.564,246333,0.945,0,0.0,1,0.359,-4.705,1,59,0.0493,101.003,0.399
2LowwiemmGMzzNSH1PJprK,It's Definitely You,V,"HWARANG, Pt. 2 (Music from the Original TV Series)",https://open.spotify.com/track/2LowwiemmGMzzNSH1PJprK,2016-12-20,0.241,0.737,230693,0.731,0,0.0,10,0.087,-3.193,0,68,0.0706,94.999,0.7609999999999999
4dhARBZ8YLvm8oRDnCIeXr,Necessary Evil,Unknown Mortal Orchestra,Multi-Love,https://open.spotify.com/track/4dhARBZ8YLvm8oRDnCIeXr,2015-05-26,0.045,0.828,317800,0.7240000000000001,0,0.0618,9,0.132,-7.217,1,62,0.113,96.2,0.6940000000000001
4kdl5LATOjf8q4bvubBlBI,Dancing in the Sky,Dani and Lizzy,Dancing in the Sky,https://open.spotify.com/track/4kdl5LATOjf8q4bvubBlBI,2015-06-12,0.603,0.306,214369,0.31,0,2.72e-05,11,0.112,-10.371,1,60,0.0336,207.508,0.126
1Ka4sX789wNftDGgjCO2h7,Falling Apart,Papa Roach,F.E.A.R.,https://open.spotify.com/track/1Ka4sX789wNftDGgjCO2h7,2015-01-27,8.26e-05,0.528,188920,0.942,0,0.0,3,0.344,-2.825,0,60,0.0512,110.058,0.421
31RYcUDhkqkH1W2xxnzBjY,Forbes,G-Eazy,Forbes,https://open.spotify.com/track/31RYcUDhkqkH1W2xxnzBjY,2015-09-04,0.0223,0.747,206316,0.782,0,0.0,8,0.0902,-4.3260000000000005,1,58,0.283,113.99,0.501
